svglogo_id,title,category,category_raw,file_name,file_rel_path,file_abs_path,url,variant,is_wordmark,source_type,source_repo,source_commit,exists,notes
aigc_openai,OpenAI,AIGC,aigc,OpenAI.svg,aigc/OpenAI.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\OpenAI.svg,https://openai.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_openai_wordmark,OpenAI,AIGC,aigc,OpenAI_wordmark.svg,aigc/OpenAI_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\OpenAI_wordmark.svg,https://openai.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_claude,Claude,AIGC,aigc,Claude.svg,aigc/Claude.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Claude.svg,https://claude.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_claude_wordmark,Claude,AIGC,aigc,Claude_wordmark.svg,aigc/Claude_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Claude_wordmark.svg,https://claude.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_anthropic,Anthropic,AIGC,aigc,Anthropic.svg,aigc/Anthropic.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Anthropic.svg,https://anthropic.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_anthropic_wordmark,Anthropic,AIGC,aigc,Anthropic_wordmark.svg,aigc/Anthropic_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Anthropic_wordmark.svg,https://anthropic.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_gemini,Gemini,AIGC,aigc,Gemini.svg,aigc/Gemini.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Gemini.svg,https://deepmind.google/technologies/gemini,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_gemini_wordmark,Gemini,AIGC,aigc,Gemini_wordmark.svg,aigc/Gemini_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Gemini_wordmark.svg,https://deepmind.google/technologies/gemini,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_ollama,Ollama,AIGC,aigc,Ollama.svg,aigc/Ollama.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Ollama.svg,https://ollama.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_ollama_wordmark,Ollama,AIGC,aigc,Ollama_wordmark.svg,aigc/Ollama_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Ollama_wordmark.svg,https://ollama.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_meta,Meta,AIGC,aigc,Meta.svg,aigc/Meta.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Meta.svg,https://llama.meta.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_meta_wordmark,Meta,AIGC,aigc,Meta_wordmark.svg,aigc/Meta_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Meta_wordmark.svg,https://llama.meta.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_midjourney,Midjourney,AIGC,aigc,Midjourney.svg,aigc/Midjourney.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Midjourney.svg,https://midjourney.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_midjourney_wordmark,Midjourney,AIGC,aigc,Midjourney_wordmark.svg,aigc/Midjourney_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Midjourney_wordmark.svg,https://midjourney.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_mistral,Mistral,AIGC,aigc,Mistral.svg,aigc/Mistral.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Mistral.svg,https://mistral.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_mistral_wordmark,Mistral,AIGC,aigc,Mistral_wordmark.svg,aigc/Mistral_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Mistral_wordmark.svg,https://mistral.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_stability,Stability,AIGC,aigc,Stability.svg,aigc/Stability.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Stability.svg,https://deepmind.google/technologies/gemini,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_stability_wordmark,Stability,AIGC,aigc,Stability_wordmark.svg,aigc/Stability_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Stability_wordmark.svg,https://deepmind.google/technologies/gemini,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_huggingface,HuggingFace,AIGC,aigc,HuggingFace.svg,aigc/HuggingFace.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\HuggingFace.svg,https://huggingface.co/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_huggingface_wordmark,HuggingFace,AIGC,aigc,HuggingFace_wordmark.svg,aigc/HuggingFace_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\HuggingFace_wordmark.svg,https://huggingface.co/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_dall_e,DALL·E,AIGC,aigc,DALL·E.svg,aigc/DALL·E.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\DALL·E.svg,https://openai.com/dall-e-3,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_dall_e_wordmark,DALL·E,AIGC,aigc,DALL·E_wordmark.svg,aigc/DALL·E_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\DALL·E_wordmark.svg,https://openai.com/dall-e-3,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_openrouter,OpenRouter,AIGC,aigc,OpenRouter.svg,aigc/OpenRouter.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\OpenRouter.svg,https://openrouter.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_openrouter_wordmark,OpenRouter,AIGC,aigc,OpenRouter_wordmark.svg,aigc/OpenRouter_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\OpenRouter_wordmark.svg,https://openrouter.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_cohere,Cohere,AIGC,aigc,Cohere.svg,aigc/Cohere.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Cohere.svg,https://cohere.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_cohere_wordmark,Cohere,AIGC,aigc,Cohere_wordmark.svg,aigc/Cohere_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Cohere_wordmark.svg,https://cohere.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_replicate,Replicate,AIGC,aigc,Replicate.svg,aigc/Replicate.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Replicate.svg,https://replicate.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_replicate_wordmark,Replicate,AIGC,aigc,Replicate_wordmark.svg,aigc/Replicate_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Replicate_wordmark.svg,https://replicate.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_zhipu,智谱,AIGC,aigc,Zhipu.svg,aigc/Zhipu.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Zhipu.svg,https://zhipuai.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_zhipu_wordmark,智谱,AIGC,aigc,Zhipu_wordmark.svg,aigc/Zhipu_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Zhipu_wordmark.svg,https://zhipuai.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_runway,Runway,AIGC,aigc,Runway.svg,aigc/Runway.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Runway.svg,https://runwayml.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_runway_wordmark,Runway,AIGC,aigc,Runway_wordmark.svg,aigc/Runway_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Runway_wordmark.svg,https://runwayml.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_perplexity,Perplexity,AIGC,aigc,Perplexity.svg,aigc/Perplexity.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Perplexity.svg,https://perplexity.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_perplexity_wordmark,Perplexity,AIGC,aigc,Perplexity_wordmark.svg,aigc/Perplexity_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Perplexity_wordmark.svg,https://perplexity.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_gemma,Gemma,AIGC,aigc,Gemma.svg,aigc/Gemma.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Gemma.svg,https://ai.google.dev/gemma,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_gemma_wordmark,Gemma,AIGC,aigc,Gemma_wordmark.svg,aigc/Gemma_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Gemma_wordmark.svg,https://ai.google.dev/gemma,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_chatglm,ChatGLM (智谱),AIGC,aigc,ChatGLM.svg,aigc/ChatGLM.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\ChatGLM.svg,https://github.com/THUDM/ChatGLM-6B,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_chatglm_wordmark,ChatGLM (智谱),AIGC,aigc,ChatGLM_wordmark.svg,aigc/ChatGLM_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\ChatGLM_wordmark.svg,https://github.com/THUDM/ChatGLM-6B,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_flux,Flux,AIGC,aigc,Flux.svg,aigc/Flux.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Flux.svg,https://blackforestlabs.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_flux_wordmark,Flux,AIGC,aigc,Flux_wordmark.svg,aigc/Flux_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Flux_wordmark.svg,https://blackforestlabs.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_grok,Grok,AIGC,aigc,Grok.svg,aigc/Grok.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Grok.svg,https://grok.x.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_grok_wordmark,Grok,AIGC,aigc,Grok_wordmark.svg,aigc/Grok_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Grok_wordmark.svg,https://grok.x.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_suno,Suno,AIGC,aigc,Suno.svg,aigc/Suno.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Suno.svg,https://app.suno.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_suno_wordmark,Suno,AIGC,aigc,Suno_wordmark.svg,aigc/Suno_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Suno_wordmark.svg,https://app.suno.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_groq,Groq,AIGC,aigc,Groq.svg,aigc/Groq.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Groq.svg,https://wow.groq.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_groq_wordmark,Groq,AIGC,aigc,Groq_wordmark.svg,aigc/Groq_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Groq_wordmark.svg,https://wow.groq.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_qwen,通义千问,AIGC,aigc,Qwen.svg,aigc/Qwen.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Qwen.svg,https://huggingface.co/Qwen,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_qwen_wordmark,通义千问,AIGC,aigc,Qwen_wordmark.svg,aigc/Qwen_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Qwen_wordmark.svg,https://huggingface.co/Qwen,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_togetherai,together.ai,AIGC,aigc,TogetherAI.svg,aigc/TogetherAI.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\TogetherAI.svg,https://together.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_togetherai_wordmark,together.ai,AIGC,aigc,TogetherAI_wordmark.svg,aigc/TogetherAI_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\TogetherAI_wordmark.svg,https://together.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_fireworks,Fireworks,AIGC,aigc,Fireworks.svg,aigc/Fireworks.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Fireworks.svg,https://fireworks.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_fireworks_wordmark,Fireworks,AIGC,aigc,Fireworks_wordmark.svg,aigc/Fireworks_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Fireworks_wordmark.svg,https://fireworks.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_doubao,豆包,AIGC,aigc,Doubao.svg,aigc/Doubao.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Doubao.svg,https://team.doubao.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_doubao_wordmark,豆包,AIGC,aigc,Doubao_wordmark.svg,aigc/Doubao_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Doubao_wordmark.svg,https://team.doubao.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_azureai,AzureAI,AIGC,aigc,AzureAI.svg,aigc/AzureAI.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AzureAI.svg,https://ai.azure.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_azureai_wordmark,AzureAI,AIGC,aigc,AzureAI_wordmark.svg,aigc/AzureAI_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AzureAI_wordmark.svg,https://ai.azure.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_vertexai,VertexAI,AIGC,aigc,VertexAI.svg,aigc/VertexAI.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\VertexAI.svg,https://cloud.google.com/generative-ai-studio,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_vertexai_wordmark,VertexAI,AIGC,aigc,VertexAI_wordmark.svg,aigc/VertexAI_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\VertexAI_wordmark.svg,https://cloud.google.com/generative-ai-studio,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_bedrockaws,BedrockAWS,AIGC,aigc,BedrockAWS.svg,aigc/BedrockAWS.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\BedrockAWS.svg,https://aws.amazon.com/bedrock,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_bedrockaws_wordmark,BedrockAWS,AIGC,aigc,BedrockAWS_wordmark.svg,aigc/BedrockAWS_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\BedrockAWS_wordmark.svg,https://aws.amazon.com/bedrock,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_luma,Luma,AIGC,aigc,Luma.svg,aigc/Luma.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Luma.svg,https://lumalabs.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_luma_wordmark,Luma,AIGC,aigc,Luma_wordmark.svg,aigc/Luma_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Luma_wordmark.svg,https://lumalabs.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_kling,可灵,AIGC,aigc,Kling.svg,aigc/Kling.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Kling.svg,https://klingai.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_kling_wordmark,可灵,AIGC,aigc,Kling_wordmark.svg,aigc/Kling_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Kling_wordmark.svg,https://klingai.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_alephalpha,AlephAlpha,AIGC,aigc,AlephAlpha.svg,aigc/AlephAlpha.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AlephAlpha.svg,https://aleph-alpha.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_alephalpha_wordmark,AlephAlpha,AIGC,aigc,AlephAlpha_wordmark.svg,aigc/AlephAlpha_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AlephAlpha_wordmark.svg,https://aleph-alpha.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aionlabs,AionLabs,AIGC,aigc,AionLabs.svg,aigc/AionLabs.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AionLabs.svg,https://aionlabs.ai/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aionlabs_wordmark,AionLabs,AIGC,aigc,AionLabs_wordmark.svg,aigc/AionLabs_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AionLabs_wordmark.svg,https://aionlabs.ai/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aistudio,Google AI Studio,AIGC,aigc,AIStudio.svg,aigc/AIStudio.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AIStudio.svg,https://aistudio.google.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aistudio_wordmark,Google AI Studio,AIGC,aigc,AIStudio_wordmark.svg,aigc/AIStudio_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AIStudio_wordmark.svg,https://aistudio.google.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_deepmind,Deepmind,AIGC,aigc,Deepmind.svg,aigc/Deepmind.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Deepmind.svg,https://deepmind.google/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_deepmind_wordmark,Deepmind,AIGC,aigc,Deepmind_wordmark.svg,aigc/Deepmind_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Deepmind_wordmark.svg,https://deepmind.google/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aimass,紫东太初,AIGC,aigc,AiMass.svg,aigc/AiMass.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AiMass.svg,https://ai-maas.wair.ac.cn/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aimass_wordmark,紫东太初,AIGC,aigc,AiMass_wordmark.svg,aigc/AiMass_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AiMass_wordmark.svg,https://ai-maas.wair.ac.cn/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aihubmix,AiHubMix,AIGC,aigc,AiHubMix.svg,aigc/AiHubMix.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AiHubMix.svg,https://aihubmix.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_aihubmix_wordmark,AiHubMix,AIGC,aigc,AiHubMix_wordmark.svg,aigc/AiHubMix_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\AiHubMix_wordmark.svg,https://aihubmix.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_ai360,360智脑,AIGC,aigc,Ai360.svg,aigc/Ai360.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Ai360.svg,https://ai.360.com/,default,false,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
aigc_ai360_wordmark,360智脑,AIGC,aigc,Ai360_wordmark.svg,aigc/Ai360_wordmark.svg,C:\Users\15510\OneDrive\ドキュメント\logo quize\vendor\SVGLOGO\static\library\aigc\Ai360_wordmark.svg,https://ai.360.com/,wordmark,true,meta,HeyHuazi/SVGLOGO,7816f0f503f1974c34ce8580adb4ad16c9c8fc37,true,
